,workerID,dyad_gameid,message_id,message_num,trial_num,tower_pair,rep,exp_type,n_refs
8890,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,9bd23ec5-21f9-4354-6776-eb3783f07d7c,2,3.0,C_L,2,tower,0
8891,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,9bd23ec5-21f9-4354-6776-eb3783f07d7c,2,3.0,C_L,2,tower,0
8892,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,df9e407a-f353-1a52-44a4-514b7f562e98,3,3.0,C_L,2,tower,0
8893,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,df9e407a-f353-1a52-44a4-514b7f562e98,3,3.0,C_L,2,tower,0
8894,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,352f0341-03fa-a677-b1a8-e5c62c075d2c,4,3.0,C_L,2,tower,1
8895,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,352f0341-03fa-a677-b1a8-e5c62c075d2c,4,3.0,C_L,2,tower,1
8896,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,b4fb6afa-b560-36ef-42ff-b01756c16359,0,4.0,Pi_L,2,tower,0
8897,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,b4fb6afa-b560-36ef-42ff-b01756c16359,0,4.0,Pi_L,2,tower,0
8898,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,a85536f3-1bf8-fbeb-d06e-62e6dc5a2a83,1,4.0,Pi_L,2,tower,0
8899,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,a85536f3-1bf8-fbeb-d06e-62e6dc5a2a83,1,4.0,Pi_L,2,tower,0
8900,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5295dcaf-4f65-1f21-6fa2-be1307fce776,2,4.0,Pi_L,2,tower,0
8901,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5295dcaf-4f65-1f21-6fa2-be1307fce776,2,4.0,Pi_L,2,tower,0
8902,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,314a332e-eb9f-c88e-b877-5b599f3da6ae,3,4.0,Pi_L,2,tower,0
8903,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,314a332e-eb9f-c88e-b877-5b599f3da6ae,3,4.0,Pi_L,2,tower,0
8904,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,ee68e406-c784-499d-6909-b2905496a305,4,4.0,Pi_L,2,tower,1
8905,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,ee68e406-c784-499d-6909-b2905496a305,4,4.0,Pi_L,2,tower,1
8906,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,1fb99669-a416-c71d-f64d-977c20a4ef0e,0,5.0,Pi_C,2,tower,1
8907,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,1fb99669-a416-c71d-f64d-977c20a4ef0e,0,5.0,Pi_C,2,tower,1
8908,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,b894cf22-c2dc-9456-5b84-7a843ffd9bf2,1,5.0,Pi_C,2,tower,0
8909,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,b894cf22-c2dc-9456-5b84-7a843ffd9bf2,1,5.0,Pi_C,2,tower,0
8910,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,2c7bf199-7100-0657-78ed-d1c6e98114a4,2,5.0,Pi_C,2,tower,0
8911,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,2c7bf199-7100-0657-78ed-d1c6e98114a4,2,5.0,Pi_C,2,tower,0
8912,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,6d7cefa5-5aa2-356b-d67c-a257afed8aae,3,5.0,Pi_C,2,tower,0
8913,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,6d7cefa5-5aa2-356b-d67c-a257afed8aae,3,5.0,Pi_C,2,tower,0
8914,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5d587077-68fe-8666-6fb5-545cd95cd1ae,0,6.0,L_Pi,2,tower,1
8915,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5d587077-68fe-8666-6fb5-545cd95cd1ae,0,6.0,L_Pi,2,tower,1
8916,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,1679ddcc-fc88-47d2-1b06-7b1095862085,1,6.0,L_Pi,2,tower,1
8917,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,1679ddcc-fc88-47d2-1b06-7b1095862085,1,6.0,L_Pi,2,tower,1
8918,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,218a6b18-73ec-aee9-cd00-f4288ec14f83,0,7.0,C_Pi,3,tower,1
8919,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,218a6b18-73ec-aee9-cd00-f4288ec14f83,0,7.0,C_Pi,3,tower,1
8920,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,cdbe996e-f31a-5950-03fb-48c018976794,1,7.0,C_Pi,3,tower,1
8921,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,cdbe996e-f31a-5950-03fb-48c018976794,1,7.0,C_Pi,3,tower,1
8922,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,62e1b434-b367-0f54-dbd6-1b32865fd3ce,0,8.0,L_C,3,tower,1
8923,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,62e1b434-b367-0f54-dbd6-1b32865fd3ce,0,8.0,L_C,3,tower,1
8924,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,64afbf49-3cc9-19a9-7ae1-a24ea792b2b4,1,8.0,L_C,3,tower,1
8925,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,64afbf49-3cc9-19a9-7ae1-a24ea792b2b4,1,8.0,L_C,3,tower,1
8926,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,6bfed001-18bc-aa21-b887-d3e9a3171056,0,9.0,Pi_C,3,tower,2
8927,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,6bfed001-18bc-aa21-b887-d3e9a3171056,0,9.0,Pi_C,3,tower,1
8928,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,4bdc511a-d746-1872-ace1-46850eaa73e9,0,10.0,C_L,3,tower,2
8929,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,4bdc511a-d746-1872-ace1-46850eaa73e9,0,10.0,C_L,3,tower,2
8930,julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,474fc1f7-4d26-c0c5-2ba0-8a2499ccda39,0,11.0,Pi_L,4,tower,2
8931,justin,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,474fc1f7-4d26-c0c5-2ba0-8a2499ccda39,0,11.0,Pi_L,4,tower,2
8932,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,852d2ee5-0061-fd30-d907-3286329cd43a,0,0.0,C_Pi,1,tower,0
8933,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,852d2ee5-0061-fd30-d907-3286329cd43a,0,0.0,C_Pi,1,tower,0
8934,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6a4ace0e-d89a-9500-9f13-d2fbe583847f,1,0.0,C_Pi,1,tower,0
8935,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6a4ace0e-d89a-9500-9f13-d2fbe583847f,1,0.0,C_Pi,1,tower,0
8936,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,ed0d0418-2d58-bce9-8974-5cd7111868f8,2,0.0,C_Pi,1,tower,1
8937,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,ed0d0418-2d58-bce9-8974-5cd7111868f8,2,0.0,C_Pi,1,tower,0
8938,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6a594b07-eda6-7806-3a19-607d3bfb255e,3,0.0,C_Pi,1,tower,0
8939,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6a594b07-eda6-7806-3a19-607d3bfb255e,3,0.0,C_Pi,1,tower,0
8940,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,00183cfe-ceb0-9220-7984-f33f61c61ae4,4,0.0,C_Pi,1,tower,0
8941,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,00183cfe-ceb0-9220-7984-f33f61c61ae4,4,0.0,C_Pi,1,tower,0
8942,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,f9df7275-6199-4015-35c9-599f6f9179cf,5,0.0,C_Pi,1,tower,0
8943,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,f9df7275-6199-4015-35c9-599f6f9179cf,5,0.0,C_Pi,1,tower,0
8944,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,f45c8840-9da2-8338-0a8b-c856c3edd9b7,6,0.0,C_Pi,1,tower,0
8945,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,f45c8840-9da2-8338-0a8b-c856c3edd9b7,6,0.0,C_Pi,1,tower,0
8946,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,58d97f4a-9533-1356-074f-3be044f20133,7,0.0,C_Pi,1,tower,0
8947,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,58d97f4a-9533-1356-074f-3be044f20133,7,0.0,C_Pi,1,tower,0
8948,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,565af699-d3bb-63d7-5e12-425cb42fb357,0,1.0,L_Pi,1,tower,0
8949,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,565af699-d3bb-63d7-5e12-425cb42fb357,0,1.0,L_Pi,1,tower,0
8950,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2266a107-a408-001f-7433-97f1ad5b9bb2,1,1.0,L_Pi,1,tower,0
8951,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2266a107-a408-001f-7433-97f1ad5b9bb2,1,1.0,L_Pi,1,tower,0
8952,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,40709bd4-1790-a6b7-845c-21e7988d0e4a,2,1.0,L_Pi,1,tower,0
8953,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,40709bd4-1790-a6b7-845c-21e7988d0e4a,2,1.0,L_Pi,1,tower,0
8954,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1a7e256d-b6ff-e12c-1a6f-0c9af1f7e90f,3,1.0,L_Pi,1,tower,0
8955,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1a7e256d-b6ff-e12c-1a6f-0c9af1f7e90f,3,1.0,L_Pi,1,tower,0
8956,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,24536074-b13d-e531-062d-7f7a45dae1f3,4,1.0,L_Pi,1,tower,0
8957,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,24536074-b13d-e531-062d-7f7a45dae1f3,4,1.0,L_Pi,1,tower,0
8958,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,22ca9fe8-a8aa-7d13-c5a9-18d19eede43c,5,1.0,L_Pi,1,tower,0
8959,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,22ca9fe8-a8aa-7d13-c5a9-18d19eede43c,5,1.0,L_Pi,1,tower,0
8960,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,f9d2b2de-92bb-a701-3503-c56e61002dbd,6,1.0,L_Pi,1,tower,0
8961,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,f9d2b2de-92bb-a701-3503-c56e61002dbd,6,1.0,L_Pi,1,tower,0
8962,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6bd1f046-339f-bb69-51cd-2c07a8f78b61,7,1.0,L_Pi,1,tower,0
8963,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,6bd1f046-339f-bb69-51cd-2c07a8f78b61,7,1.0,L_Pi,1,tower,0
8964,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8f41d3e4-1ece-b5e5-8018-41f4820d15c6,0,2.0,L_C,1,tower,0
8965,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8f41d3e4-1ece-b5e5-8018-41f4820d15c6,0,2.0,L_C,1,tower,0
8966,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,79801aaa-e93b-4418-b170-b1ed1b040be3,1,2.0,L_C,1,tower,0
8967,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,79801aaa-e93b-4418-b170-b1ed1b040be3,1,2.0,L_C,1,tower,0
8968,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,729bd820-e4ad-24e2-824d-9e961fe253b0,2,2.0,L_C,1,tower,0
8969,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,729bd820-e4ad-24e2-824d-9e961fe253b0,2,2.0,L_C,1,tower,0
8970,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8c3af69e-7474-7f6f-2dbd-b6e57844c2ac,3,2.0,L_C,1,tower,0
8971,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8c3af69e-7474-7f6f-2dbd-b6e57844c2ac,3,2.0,L_C,1,tower,0
8972,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,41229d75-6a8d-3e84-20fe-652b56fe2301,4,2.0,L_C,1,tower,0
8973,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,41229d75-6a8d-3e84-20fe-652b56fe2301,4,2.0,L_C,1,tower,0
8974,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,816480fa-90a2-b8e1-141b-d89660924d2b,5,2.0,L_C,1,tower,0
8975,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,816480fa-90a2-b8e1-141b-d89660924d2b,5,2.0,L_C,1,tower,0
8976,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,dcff697d-d26d-028d-d1f1-5ee755e9718e,6,2.0,L_C,1,tower,0
8977,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,dcff697d-d26d-028d-d1f1-5ee755e9718e,6,2.0,L_C,1,tower,0
8978,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,59de5319-3f9b-bcfc-742c-59053bcab3ea,7,2.0,L_C,1,tower,0
8979,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,59de5319-3f9b-bcfc-742c-59053bcab3ea,7,2.0,L_C,1,tower,0
8980,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,69083bd6-ef61-7cac-c674-d2447b056d02,0,3.0,C_L,2,tower,0
8981,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,69083bd6-ef61-7cac-c674-d2447b056d02,0,3.0,C_L,2,tower,0
8982,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,e355c369-b931-a26d-726e-8017061f5679,1,3.0,C_L,2,tower,0
8983,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,e355c369-b931-a26d-726e-8017061f5679,1,3.0,C_L,2,tower,0
8984,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,f5652d00-67a4-eb26-8d6e-44f20189a5d9,2,3.0,C_L,2,tower,0
8985,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,f5652d00-67a4-eb26-8d6e-44f20189a5d9,2,3.0,C_L,2,tower,0
8986,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3956fba9-7232-3dc9-c677-81b2c3a31607,3,3.0,C_L,2,tower,0
8987,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3956fba9-7232-3dc9-c677-81b2c3a31607,3,3.0,C_L,2,tower,0
8988,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7a2be049-40d2-d16f-3db6-12f46df2fc82,4,3.0,C_L,2,tower,0
8989,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7a2be049-40d2-d16f-3db6-12f46df2fc82,4,3.0,C_L,2,tower,0
8990,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,70df67b9-3a6f-36fa-2418-13ef799fde33,5,3.0,C_L,2,tower,0
8991,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,70df67b9-3a6f-36fa-2418-13ef799fde33,5,3.0,C_L,2,tower,0
8992,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7c76a592-a73e-3f3b-5c27-761d4894d9fc,6,3.0,C_L,2,tower,0
8993,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7c76a592-a73e-3f3b-5c27-761d4894d9fc,6,3.0,C_L,2,tower,0
8994,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,26184c80-edf6-b1e0-ee8f-0e0999755cb9,7,3.0,C_L,2,tower,0
8995,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,26184c80-edf6-b1e0-ee8f-0e0999755cb9,7,3.0,C_L,2,tower,0
8996,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,af3b5a91-85ba-b545-d4e2-6a5bf807cdd9,0,4.0,Pi_L,2,tower,0
8997,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,af3b5a91-85ba-b545-d4e2-6a5bf807cdd9,0,4.0,Pi_L,2,tower,0
8998,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,eec9fa67-4cc6-72fc-3006-ff85166a1a98,1,4.0,Pi_L,2,tower,0
8999,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,eec9fa67-4cc6-72fc-3006-ff85166a1a98,1,4.0,Pi_L,2,tower,0
9000,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1f6ceec1-ac54-6740-a182-e35f848edc98,2,4.0,Pi_L,2,tower,0
9001,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1f6ceec1-ac54-6740-a182-e35f848edc98,2,4.0,Pi_L,2,tower,0
9002,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,57c2747f-27b5-1ee7-0f1a-6c44f239fbb0,3,4.0,Pi_L,2,tower,0
9003,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,57c2747f-27b5-1ee7-0f1a-6c44f239fbb0,3,4.0,Pi_L,2,tower,0
9004,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9f2d5db8-deba-a89f-559d-e20409642b31,4,4.0,Pi_L,2,tower,0
9005,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9f2d5db8-deba-a89f-559d-e20409642b31,4,4.0,Pi_L,2,tower,0
9006,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,e668bb6e-c408-143f-290d-07e4ce1f4081,5,4.0,Pi_L,2,tower,0
9007,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,e668bb6e-c408-143f-290d-07e4ce1f4081,5,4.0,Pi_L,2,tower,0
9008,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3008a519-ad83-0951-63ea-a00577f63854,6,4.0,Pi_L,2,tower,0
9009,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3008a519-ad83-0951-63ea-a00577f63854,6,4.0,Pi_L,2,tower,0
9010,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2ae201c0-312a-4c3c-7f00-625769560c06,7,4.0,Pi_L,2,tower,0
9011,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,2ae201c0-312a-4c3c-7f00-625769560c06,7,4.0,Pi_L,2,tower,0
9012,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,f2b72bd2-c97b-e2af-0c10-ef0164119d38,0,5.0,Pi_C,2,tower,0
9013,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,f2b72bd2-c97b-e2af-0c10-ef0164119d38,0,5.0,Pi_C,2,tower,0
9014,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,56c6544d-f60c-e881-c5ac-7520cd4668fe,1,5.0,Pi_C,2,tower,0
9015,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,56c6544d-f60c-e881-c5ac-7520cd4668fe,1,5.0,Pi_C,2,tower,0
9016,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,d46e34aa-ae9d-1797-c284-e0bee33e270a,2,5.0,Pi_C,2,tower,0
9017,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,d46e34aa-ae9d-1797-c284-e0bee33e270a,2,5.0,Pi_C,2,tower,0
9018,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,53fb2ed1-b953-4807-3009-61c3855a7d8d,3,5.0,Pi_C,2,tower,0
9019,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,53fb2ed1-b953-4807-3009-61c3855a7d8d,3,5.0,Pi_C,2,tower,0
9020,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8af37d72-ec4f-4490-84ea-f9432ee66e21,4,5.0,Pi_C,2,tower,0
9021,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,8af37d72-ec4f-4490-84ea-f9432ee66e21,4,5.0,Pi_C,2,tower,0
9022,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,952b750d-9830-349d-d9ef-bb41b66b6b0b,5,5.0,Pi_C,2,tower,0
9023,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,952b750d-9830-349d-d9ef-bb41b66b6b0b,5,5.0,Pi_C,2,tower,0
9024,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,b050eb01-a22f-c818-26f3-32446f1d5baf,6,5.0,Pi_C,2,tower,0
9025,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,b050eb01-a22f-c818-26f3-32446f1d5baf,6,5.0,Pi_C,2,tower,0
9026,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,a9c7ae92-e61b-4dc6-7e52-5e4f9e203161,7,5.0,Pi_C,2,tower,0
9027,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,a9c7ae92-e61b-4dc6-7e52-5e4f9e203161,7,5.0,Pi_C,2,tower,0
9028,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,991ab513-369f-e284-edc6-41cd921bc646,0,6.0,L_C,2,tower,0
9029,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,991ab513-369f-e284-edc6-41cd921bc646,0,6.0,L_C,2,tower,0
9030,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7cddb4cc-3e33-2f35-086c-976870fe3cfc,1,6.0,L_C,2,tower,0
9031,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,7cddb4cc-3e33-2f35-086c-976870fe3cfc,1,6.0,L_C,2,tower,0
9032,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,5153f737-d7f1-4ec2-9a9d-add2e7aad070,2,6.0,L_C,2,tower,1
9033,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,5153f737-d7f1-4ec2-9a9d-add2e7aad070,2,6.0,L_C,2,tower,1
9034,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,0021b632-3246-b7d9-bb29-66398e4a295d,3,6.0,L_C,2,tower,0
9035,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,0021b632-3246-b7d9-bb29-66398e4a295d,3,6.0,L_C,2,tower,0
9036,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3e2b6653-2258-edf3-0ff0-952a0b2591c4,4,6.0,L_C,2,tower,0
9037,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,3e2b6653-2258-edf3-0ff0-952a0b2591c4,4,6.0,L_C,2,tower,0
9038,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9c272c51-ac98-a368-dfc8-b87a7176d181,5,6.0,L_C,2,tower,0
9039,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,9c272c51-ac98-a368-dfc8-b87a7176d181,5,6.0,L_C,2,tower,0
9040,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1beaf9cf-af3c-b9d0-a92c-3c3e3957f082,6,6.0,L_C,2,tower,0
9041,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,1beaf9cf-af3c-b9d0-a92c-3c3e3957f082,6,6.0,L_C,2,tower,0
9042,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,840658d1-c1da-8d39-f735-0626dca8b6fd,7,6.0,L_C,2,tower,0
9043,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,840658d1-c1da-8d39-f735-0626dca8b6fd,7,6.0,L_C,2,tower,0
9044,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,a2521f50-a54e-6c8f-ecb3-077a6cef5e55,0,7.0,L_Pi,3,tower,0
9045,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,a2521f50-a54e-6c8f-ecb3-077a6cef5e55,0,7.0,L_Pi,3,tower,0
9046,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,aedab7b5-e2aa-55a7-4951-03edfd05a5f5,1,7.0,L_Pi,3,tower,1
9047,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,aedab7b5-e2aa-55a7-4951-03edfd05a5f5,1,7.0,L_Pi,3,tower,1
9048,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,31307e46-af79-7546-7e51-68dc5690f74d,2,7.0,L_Pi,3,tower,0
9049,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,31307e46-af79-7546-7e51-68dc5690f74d,2,7.0,L_Pi,3,tower,0
9050,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,d7de701d-8eaf-b323-5f65-380029c836e0,3,7.0,L_Pi,3,tower,1
9051,justin,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,d7de701d-8eaf-b323-5f65-380029c836e0,3,7.0,L_Pi,3,tower,0
9052,julia,0741-0d5c3f38-e1fa-4a05-9f35-4a81c7cdbd71,640ca20c-702a-5b67-b7ae-77585b45cf5a,4,7.0,L_Pi,3,tower,0
